source,property_type,transaction,city,page,title,price_text,price_dh,surface_m2,price_m2_calculated,price_m2_mentioned,location,zoning,facade_m,url,raw_text
mubawab,terrain,vente,Casablanca,10,Urgent terrain titré R8 à sidi moumen Zone A5s,7 400 000 DH,7400000.0,1141,6485.54,,s Sidi Moumen,R8,,https://www.mubawab.ma/fr/a/8303975/urgent-terrain-titr%C3%A9-r8-%C3%A0-sidi-moumen-zone-a5s,"7 400 000 DH Urgent terrain titré R8 à sidi moumen Zone A5s Sidi Moumen, Casablanca 1141 m² Nous mettons en ventre un terrain de 1141 m2 constructible R8 bureaux R5 habitation Pour plus d’informations contacter moi sur whatsapp directement je ne réponds pas aux appels Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à Vendre Beauséjour 462m²,11 000 000 DH,11000000.0,462,23809.52,,Beauséjour,,,https://www.mubawab.ma/fr/a/8303039/terrain-%C3%A0-vendre-beaus%C3%A9jour-462m%C2%B2,"11 000 000 DH Terrain à Vendre Beauséjour 462m² Beauséjour, Casablanca 462 m² 44, Rue Omar Al Khayam Quartier Beauséjour, Casablanca. Surface totale de 462m² Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,"Terrain à vendre pour habitation, hôtel ou Bureau",44 900 000 DH,44900000.0,957,46917.45,,hôtel ou Bureau Moulay Youssef,R 10,,https://www.mubawab.ma/fr/a/8302078/terrain-%C3%A0-vendre-pour-habitation-h%C3%B4tel-ou-bureau,"44 900 000 DH Terrain à vendre pour habitation, hôtel ou Bureau Moulay Youssef, Casablanca 957 m² Terrain à vendre, emplacement premium coin de 2 grands boulevards, grande artère bien achalandé de 957 m2 idéal pour tout type d’activité professionnelle ou habitation R 10 pour habitation et R12 pour pour hôtel ou Bureau Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain avec bâtiment à démolir possibilité r5,6 000 000 DH,6000000.0,249,24096.39,,Belvédère,r5,,https://www.mubawab.ma/fr/a/8301507/terrain-avec-b%C3%A2timent-%C3%A0-d%C3%A9molir-possibilit%C3%A9-r5,"6 000 000 DH Terrain avec bâtiment à démolir possibilité r5 Belvédère, Casablanca 249 m² Immeuble existant à démolir situé dans le quartier recherché du Belvédère. Zone autorisant une construction en R5. Idéal pour projet résidentiel ou mixte, secteur dynamique et à fort potentiel, proximité des commodités, transports, écoles et commerces, Excellente opportunité pour promoteurs souhaitant réaliser un projet à forte valeur ajoutée. Dossier et informations complémentaires disponibles sur demande Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain d'exception,47 850 000 DH,47850000.0,957,50000.0,,DH Terrain d'exception Moulay Youssef,,,https://www.mubawab.ma/fr/a/8289200/terrain-d-exception,"47 850 000 DH Terrain d'exception Moulay Youssef, Casablanca 957 m² TERRAIN RARE SUR EMPLACEMENT STRATEGIQUE SUR BD MOULAY YOUSSEF ENTRE BD ZIRAOUI ET BD D'ANFA . ADAPTE A UN PROJET RESIDENTIEL RC10 AVEC RC ENTIEREMENT COMMERCIAL. OU PROJET DE BUREAU ET HOTEL RC12 Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Lotissement Le Cèdre - Derniers lots disponibles,1 321 200 DH,1321200.0,734,1800.0,,,,,https://www.mubawab.ma/fr/p/4214/lotissement-le-c%C3%A8dre-derniers-lots-disponibles,"À partir de 1 321 200 DH IMMOBILIER NEUF Lotissement Le Cèdre - Derniers lots disponibles le cèdre tranche 4, vous propose les derniers lots de villas : 734m² et 828m². situé à 20min de la ville de casablanca, le lotissement se distingue par son emplacement privilégié et stratégique, proche Had Soualem, Had Soualem En cours de construction En savoir plus"
mubawab,terrain,vente,Casablanca,10,Terrain à vendre Ain sebaa pres de la futur gare,13 000 DH,13000.0,326,39.88,,DH Terrain à vendre Ain sebaa pres de la futur gare Aïn Sebaâ,R6,15.0,https://www.mubawab.ma/fr/a/8290767/terrain-%C3%A0-vendre-ain-sebaa-pres-de-la-futur-gare,"13 000 DH Terrain à vendre Ain sebaa pres de la futur gare Aïn Sebaâ, Casablanca 326 m² Terrain de 326m2 à vendre R6 deux sous sol / façade 15m2 Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à vendre 100 m2 près Mosquée HassanII Casa,33 000 DH,33000.0,100,330.0,,près Mosquée HassanII Casa Sour Jdid,,,https://www.mubawab.ma/fr/a/8300439/terrain-%C3%A0-vendre-100-m2-pr%C3%A8s-mosqu%C3%A9e-hassanii-casa,"33 000 DH Terrain à vendre 100 m2 près Mosquée HassanII Casa Sour Jdid, Casablanca 100 m² Terrains à vendre 100m2, titré, lieu stratégique à coté de la Mosquée Hassan II, marina de Casablanca et la foire internationale. Merci de me contacter par Watsap au N Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à vendre 410 m2 près Mosquée HassanII Casa,37 000 DH,37000.0,410,90.24,,près Mosquée HassanII Casa Sour Jdid,,,https://www.mubawab.ma/fr/a/8300438/terrain-%C3%A0-vendre-410-m2-pr%C3%A8s-mosqu%C3%A9e-hassanii-casa,"37 000 DH Terrain à vendre 410 m2 près Mosquée HassanII Casa Sour Jdid, Casablanca 410 m² Terrains à vendre 410 m2, titré, lieu stratégique à coté de la Mosquée Hassan II, marina de Casablanca et la foire internationale. merci de me contacter par watsap au n Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,A vendre terrain 561 m2 corniche ain diab,14 125 000 DH,14125000.0,561,25178.25,,corniche ain diab Ain Diab,,,https://www.mubawab.ma/fr/a/8300200/a-vendre-terrain-561-m2-corniche-ain-diab,"14 125 000 DH A vendre terrain 561 m2 corniche ain diab Ain Diab, Casablanca 561 m² Superbe opportunité d'investissement, cadre prestigieux et parfait pour développer votre projet idéal (hôtel, appartement-hôtel, restaurant, espace de loisir...). Emplacement premium, sur une zone touristique et balnéaire. Niché sur la corniche au cœur du quartier Ain Diab, opportunité rare sur le marché à ce prix et dans ce secteur à vocation strictement touristique. Le bien dispose d'une autorisation de construction d'un hôtel 3* en 2020 Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Vente terrain benjdia 207 m²,5 175 000 DH,5175000.0,207,25000.0,,Benjdia,,,https://www.mubawab.ma/fr/a/8033839/vente-terrain-benjdia-207-m%C2%B2,"5 175 000 DH Vente terrain benjdia 207 m² Benjdia, Casablanca 207 m² S.A.M Broker Partner vous propose à la vente un terrain de 207 m² situé à Benjdia proche de rond point d'Europe. Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain R4 à Casablanca maarif palmier,7 500 000 DH,7500000.0,464,16163.79,,à Casablanca maarif palmier Palmier,R4,,https://www.mubawab.ma/fr/a/8299502/terrain-r4-%C3%A0-casablanca-maarif-palmier,"7 500 000 DH Terrain R4 à Casablanca maarif palmier Palmier, Casablanca 464 m² Terrain R4 à Casablanca maarif palmier prix 750 million forfait Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain villa à Almaz 2ème tranche,9 600 DH,9600.0,200,48.0,,ème tranche Almaz,,,https://www.mubawab.ma/fr/a/8194906/terrain-villa-%C3%A0-almaz-2%C3%A8me-tranche,"9 600 DH Terrain villa à Almaz 2ème tranche Almaz, Casablanca 200 m² On propose un terrain de villa très bien situé dans la tranche 2 Almaz de 200 m2 titré pour une construction de villa. Prix du mètre carré: 9.600 Dhs Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à vendre CALIFORNIE,8 500 DH,8500.0,945,8.99,,DH Terrain à vendre CALIFORNIE Californie,,,https://www.mubawab.ma/fr/a/8298907/terrain-%C3%A0-vendre-californie,"8 500 DH Terrain à vendre CALIFORNIE Californie, Casablanca 945 m² Ref TV20 - Vente terrain pour Villa ou Siège de société Superficie de 945 m2 Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Vente terrain à Laymoune. Superficie 547 m²,7 000 000 DH,7000000.0,547,12797.07,,Laymoune,,,https://www.mubawab.ma/fr/a/8298804/vente-terrain-%C3%A0-laymoune-superficie-547-m%C2%B2,"7 000 000 DH Vente terrain à Laymoune. Superficie 547 m² Laymoune, Casablanca 547 m² Je vends un terrain à 2 grandes façades sur rue sans vis à vis de 547 m2, autorisé pour construire un immeuble résidentiel ou bureau de 3 étages. Quartier - à 5 minutes à pieds de Cheikh Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,4 lots à vendre à Sidi Moumen,1 111 110 DH,1111110.0,1933,574.81,,lots à vendre à Sidi Moumen Ahl Loghlam (Hay Assalam),R5,,https://www.mubawab.ma/fr/a/8297635/4-lots-%C3%A0-vendre-%C3%A0-sidi-moumen,"1 111 110 DH 4 lots à vendre à Sidi Moumen Ahl Loghlam (Hay Assalam), Casablanca 1933 m² Lots 6,2,5 et 7 à vendre Habitation ou bureau R5 ou 4 selon lot Localisation exacte à la demande Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Vente Terrain nu à oulfa,4 300 000 DH,4300000.0,250,17200.0,,DH Vente Terrain nu à oulfa Oulfa,,,https://www.mubawab.ma/fr/a/8190815/vente-terrain-nu-%C3%A0-oulfa,"4 300 000 DH Vente Terrain nu à oulfa Oulfa, Casablanca 250 m² Je mets en vente un terrain de 250 m² situé à Oulfa, Casablanca. Ce terrain offre de nombreuses possibilités d'aménagement et de développement. Sa localisation stratégique à Oulfa permet un accès facile et une excellente visibilité. N'hésitez pas à me contacter pour plus d'informations ou pour organiser une visite. Abderrahmane ELKARMOUCHI Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain industriel de 10.000 m2 en zone i2 sur la zone indus...,18 000 000 DH,18000000.0,0,,,Zone Industrielle,i2,,https://www.mubawab.ma/fr/a/8298526/terrain-industriel-de-10-000-m2-en-zone-i2-sur-la-zone-industrielle-de-mediouna-a-la-vente,"18 000 000 DH Terrain industriel de 10.000 m2 en zone i2 sur la zone indus... Zone Industrielle, Casablanca 10000 m² Capital Foncier vous propose à la vente une surface de terrain industriel de 10 000 m2 situé dans la zone industrielle de Mediouna , idéal pour exercer tous types de production industrielle ou logistique ( 17.50 m de hauteur maximale autorisée ) , Accès autoroutier immédiat . Pour plus d’info, n’hésitez pas à contacter Driss de Capital FoncierCapital Foncier vous propose à la vente une surface de terrain industriel de 10 000 m2 situé dans la zone... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,A vendre terrain 1005 m² mers sultan,18 500 000 DH,18500000.0,1005,18407.96,,mers sultan La Gironde,R3,,https://www.mubawab.ma/fr/a/8189422/a-vendre-terrain-1005-m%C2%B2-mers-sultan,"18 500 000 DH A vendre terrain 1005 m² mers sultan La Gironde, Casablanca 1005 m² A VENDRE TERRAIN 1005 m² IMMEUBLE R3 BD MED VI PRIX : 18 500 000 Dh (soit 18500 dh le m²) Pour infos et visite Frais d'agence : 0,5% Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Lot De Villa A Vendre,2 328 000 DH,2328000.0,388,6000.0,,,,,https://www.mubawab.ma/fr/a/8212031/lot-de-villa-a-vendre,"2 328 000 DH Lot De Villa A Vendre Nassim 2, Casablanca 388 m² Superficie totale : 388 m² Façade principale : 14m² Façade latérale : 26m² Façade Opposée (arrière): 16,20m² Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à vendre – Quartier Islane,2 544 000 DH,2544000.0,424,6000.0,,,,,https://www.mubawab.ma/fr/a/8212048/terrain-%C3%A0-vendre-%E2%80%93-quartier-islane,"2 544 000 DH Terrain à vendre – Quartier Islane Nassim 2, Casablanca 424 m² Magnifique terrain situé dans le prestigieux quartier Islane, idéal pour la construction d’une villa Superficie totale : 424 m² Façade principale : 5.43m² Façade latérale : 25.64m² Façade Opposée (arrière): 18,20m² Emplacement privilégié, calme et sécurisé, à proximité des commerces, écoles et principales commodités. Le terrain offre un excellent potentiel pour réaliser un projet haut de gamme dans l’un des quartiers les plus recherché... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain titre 22 hectares bernoussi casa,Prix à consulter,,220000,,,hectares bernoussi casa Al Qods,,,https://www.mubawab.ma/fr/a/8297205/terrain-titre-22-hectares-bernoussi-casa,"Prix à consulter Terrain titre 22 hectares bernoussi casa Al Qods, Casablanca 220000 m² A vendre terrain titre, superficie de 22 hectares. Localisation : Sidi Bernoussi – Casablanca. Le terrain est situe dans un plan d’amenagement approuve. Il est non agricole et classe pour les usages urbains suivants selon la note de renseignement delivree par l’Agence Urbaine : Zones d’urbanisation (A6s2 et A6s3) Equipements publics Equipements educatifs et culturels Equipements sportifs Voiries et amenagements urbains Situation juridiqu... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Petit immeuble de R2 pour usage professionnel,4 850 000 DH,4850000.0,457,10612.69,,pour usage professionnel Polo,R2,,https://www.mubawab.ma/fr/a/7192000/petit-immeuble-de-r2-pour-usage-professionnel,"4 850 000 DH Petit immeuble de R2 pour usage professionnel Polo, Casablanca 457 m² Excellente opportunité !!!!!! A vendre petit immeuble de 3 appartements pouvant être restaurés et utilisés en bureaux .sur un terrain de 457 m² avec un grand jardin secteur D3 pour usage commercial et professionnel et pour toute activité avec belle visibilité faisant coin avec bd Nador ,de l'Ista et du consulat Britannique. Bâtiment à restaurer ou reconstruire Terrain aussi pour Villa habitation Les honoraires d'agence sont de (H.T.) : ... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain pour Villa à Vendre à Californie,9 500 000 DH,9500000.0,943,10074.23,,DH Terrain pour Villa à Vendre à Californie Les Crêtes,,,https://www.mubawab.ma/fr/a/7673311/terrain-pour-villa-%C3%A0-vendre-%C3%A0-californie,"9 500 000 DH Terrain pour Villa à Vendre à Californie Les Crêtes, Casablanca 943 m² A vendre terrain avec villa à démolir proche de l'ecole americaine Californie .un beau terrain bien orienté Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à Vendre Californie,24 000 000 DH,24000000.0,3055,7855.97,,DH Terrain à Vendre Californie Californie,,,https://www.mubawab.ma/fr/a/7673261/terrain-%C3%A0-vendre-californie,"24 000 000 DH Terrain à Vendre Californie Californie, Casablanca 3055 m² Terrain avec grande facade linéaire commercial avec autorisation de la commission préfectoral pour toute activité avec emplacement premium en face de Marjane Californie avec acces et stationnement faciles en face du tram (2mn) ideal pour un complexe sportif, salle de fete ,bureaux clinique école avec demande de dérogation au prealable . 2 titres peuvent etre vendu séparement -1000 et 2000 mètres( 10000 dhs le m2) Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à la vente à Ferme Bretonne Hay Arraha. Surface tota...,6 900 000 DH,6900000.0,310,22258.06,,Ferme Bretonne (Hay Arraha),B4,,https://www.mubawab.ma/fr/a/8263282/terrain-%C3%A0-la-vente-%C3%A0-ferme-bretonne-hay-arraha-surface-totale-310-m%C2%B2,"6 900 000 DH Terrain à la vente à Ferme Bretonne Hay Arraha. Surface tota... Ferme Bretonne (Hay Arraha), Casablanca 310 m² Terrain d’une surface de 310 m2 faisant le coin dans une raquette dans zone B -B4 pour construction d’immeuble pour habitation ou professionnel. ce terrain en vente à Ferme Bretonne (Hay Arraha), Casablanca est proche de grandes artères et de toutes les commodités et du tram Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à vendre Ain Borja,4 990 000 DH,4990000.0,234,21324.79,,DH Terrain à vendre Ain Borja Ain Borja,R7,,https://www.mubawab.ma/fr/a/8296757/terrain-%C3%A0-vendre-ain-borja,"4 990 000 DH Terrain à vendre Ain Borja Ain Borja, Casablanca 234 m² Terrain à vendre Ain Borja de 234 m2 en R7 avec 2 façades traversant . Terrain de 400 m2 avec vieille villa une partie est zone verte et une autre en ZPL 1 donc en net vendable et constructible 234 m2 Rue passante perpendiculaire à Bd ibn tachfine Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain R4 faisant coin Colline Sidi Maarouf,15 900 000 DH,15900000.0,657,24200.91,,faisant coin Colline Sidi Maarouf Sidi Maarouf,R4,,https://www.mubawab.ma/fr/a/7641018/terrain-r4-faisant-coin-colline-sidi-maarouf,"15 900 000 DH Terrain R4 faisant coin Colline Sidi Maarouf Sidi Maarouf, Casablanca 657 m² A vendre Terrain ( avec villa construite) pour de R4 (B4S) faisant le coin pour tout type d'activité - commerces , - de bureaux , -d'hôtellerie et de services d'équipements - d'équipements publics et privés Proche du Zenith et du tram de Sidi Maarouf Les honoraires d'agence sont de 2,5 % (H.T.) Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain pour hammam et salle de sport,12 000 DH,12000.0,480,25.0,,DH Terrain pour hammam et salle de sport Sidi Othmane,,,https://www.mubawab.ma/fr/a/8291785/terrain-pour-hammam-et-salle-de-sport,"12 000 DH Terrain pour hammam et salle de sport Sidi Othmane, Casablanca 480 m² Dans un emplacement stratégique sur la région de Sidi Othmane, le projet « ABRAR SIDI OTHMANE » est juste à cote de la zone industrielle de Sidi Othmane, au centre des résidences se trouve un terrain titré de 480 M2 pour un Hammam traditionnel ou Turc avec une salle de sport Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain à polo Zone D3 R1,8 460 000 DH,8460000.0,846,10000.0,,Polo,R1,,https://www.mubawab.ma/fr/a/8296104/terrain-%C3%A0-polo-zone-d3-r1,"8 460 000 DH Terrain à polo Zone D3 R1 Polo, Casablanca 846 m² à vendre au quartier polo terrain de 846 m2 avec une ancienne villa pour usage commercial où professionnel avec une façade de 22 m2 donnant sur un grand boulevard entouré d'école et clinique idéal pour toute activité Zone D3 R1 avec hauteur 8,5 Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,10,Terrain de 1520 m2 à anfa supérieure,31 000 000 DH,31000000.0,1520,20394.74,,à anfa supérieure Anfa Supérieur,,,https://www.mubawab.ma/fr/a/6844970/terrain-de-1520-m2-%C3%A0-anfa-sup%C3%A9rieure,"31 000 000 DH Terrain de 1520 m2 à anfa supérieure Anfa Supérieur, Casablanca 1520 m² Beau terrain rare, de 1520 m2 au centre d'anfa supérieure Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain à acheter à Derb Abdellah. Superficie 5353 m²,30 000 DH,30000.0,5353.0,5.6,,Derb Abdellah,R7,,https://www.mubawab.ma/fr/a/8294442/terrain-%C3%A0-acheter-%C3%A0-derb-abdellah-superficie-5353-m%C2%B2,"30 000 DH Terrain à acheter à Derb Abdellah. Superficie 5353 m² Derb Abdellah, Casablanca 5353 m² Belle affaire pour ce terrain à vendre. Prix 30 000 DH. Superficie 5353 m². Ce terrain est en vente à Derb tazi R7 Casablanca. Pour plus d’informations n’hésitez pas à me contacter merci Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain à vendre Hermitage pres clinique internati,4 200 000 DH,4200000.0,200.0,21000.0,,DH Terrain à vendre Hermitage pres clinique internati Hermitage,R4,,https://www.mubawab.ma/fr/a/8283396/terrain-%C3%A0-vendre-hermitage-pres-clinique-internati,"4 200 000 DH Terrain à vendre Hermitage pres clinique internati Hermitage, Casablanca 200 m² Terrain à vendre situé à Casablanca, quartier Hermitage, à proximité immédiate du Boulevard Anoual. Superficie de 200 m² avec façade d’environ 10 m sur rue large. Zonage autorisé R4 (RDC 4 étages). Emplacement stratégique et forte valeur immobilière. Prix demandé : 4 200 000 DH, négociable Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain zone immeuble R5,23 369 500 DH,23369500.0,607.0,38500.0,,Maârif Extension,R5,,https://www.mubawab.ma/fr/a/8294242/terrain-zone-immeuble-r5,"23 369 500 DH Terrain zone immeuble R5 Maârif Extension, Casablanca 607 m² Terrain à vendre à Casablanca maarif extention les princesses Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain à vendre,Prix à consulter,,1000.0,,,Prix à consulter Terrain à vendre Casablanca Marina,R7,,https://www.mubawab.ma/fr/a/8291628/terrain-%C3%A0-vendre,"Prix à consulter Terrain à vendre Casablanca Marina, Casablanca 1000 m² Très magnifique terrain situé en face mosquée Hassan 2 plage Marina aquarium et a côté de la foire internationale de Casablanca sans vis a vis R7 titre foncier Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain zone immeuble en R5 de 330 m2 proche CFC,6 300 000 DH,6300000.0,330.0,19090.91,,proche CFC Oulfa,R5,,https://www.mubawab.ma/fr/a/8129912/terrain-zone-immeuble-en-r5-de-330-m2-proche-cfc,"6 300 000 DH Terrain zone immeuble en R5 de 330 m2 proche CFC Oulfa, Casablanca 330 m² 2 Chambres Terrain zone immeuble en R5, d'une superficie de 330 mètre carrés. terrain construit sur 3 étages à rénover ou à démolir à quartier Mazola proche de Casa Finances City, boulevard Abdallah Ben Cherif et boulevard Oum Errabii Immeuble de 3 étages avec 2 appartements par étage d’une superficie de 100 mètres carrés composé se salon 2 chambres cuisine salle de bain. Magasins au Rez-de-chaussée superficie du terrain 330 mètres carrés Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Super Opportunité d'Investissement R2 à Ain Diab,9 500 000 DH,9500000.0,629.0,15103.34,,à Ain Diab Ain Diab,R2,,https://www.mubawab.ma/fr/a/8201385/super-opportunit%C3%A9-d-investissement-r2-%C3%A0-ain-diab,"9 500 000 DH Super Opportunité d'Investissement R2 à Ain Diab Ain Diab, Casablanca 629 m² 9.500.000 DHS –AIN DIAB – CORNICHE, RUE ANIMÉE ET BALNEAIRE – Terrain commercial de 629 m² avec villa à rénover ou démolir Superbe opportunité d'investissement, developpez votre projet idéal (hotel, appart-hotel, restaurant, espace de loisir) sur ce grand terrain de 629 m², niché sur la corniche, au coeur du quartier Ain Diab. Zone R2 BT2s2 21.000 DHS / m2 Le terrain est situé sur une rue touristique et balnéaire. De nombreuses constructions s... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain à acheter à Derb Ghalef. Surface de 261 m²,9 000 000 DH,9000000.0,261.0,34482.76,,Derb Ghalef,,,https://www.mubawab.ma/fr/a/8289652/terrain-%C3%A0-acheter-%C3%A0-derb-ghalef-surface-de-261-m%C2%B2,"9 000 000 DH Terrain à acheter à Derb Ghalef. Surface de 261 m² Derb Ghalef, Casablanca 261 m² Beau terrain bien situé, à vendre. Prix 9 000 000 DH. Superficie de 261 m². Terrain à découvrir à Derb Ghalef, Casablanca Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Utopia extension - Dernière disponibilité à saisir !,2 869 000 DH,2869000.0,,,,une Californie,,,https://www.mubawab.ma/fr/p/3209/utopia-extension-derni%C3%A8re-disponibilit%C3%A9-%C3%A0-saisir-,"À partir de 2 869 000 DH IMMOBILIER NEUF Utopia extension - Dernière disponibilité à saisir ! dernière disponibilité à saisir ! imaginez-vous vivre dans un cadre idyllique, un endroit où chaque détail a été pensé pour vous offrir le meilleur de la vie. bienvenue à utopia extension, une Californie, Casablanca Haut standing Finalisé En savoir plus"
mubawab,terrain,vente,Casablanca,11,Terrain à vendre Avenue 2 Mars 391m2 Zone Immeuble,16 000 000 DH,16000000.0,391.0,40920.72,,Zone Immeuble Mers Sultan,,,https://www.mubawab.ma/fr/a/8251610/terrain-%C3%A0-vendre-avenue-2-mars-391m2-zone-immeuble,"16 000 000 DH Terrain à vendre Avenue 2 Mars 391m2 Zone Immeuble Mers Sultan, Casablanca 391 m² Parmi les dernières opportunités de la zone. Terrain nu de 391 m² au coeur de l'Avenue 2 Mars, l’une des artères les plus recherchées de Casablanca. Haut potentiel commercial. Idéal pour immeuble de bureaux ou Appart'hotel en 7 étages. Magasin très demandé pour une franchise de restauration. Direct Propriétaire. Intermédiaire s'abstenir Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,"Terrain R4 à la vente à Ferme Bretonne Beauséjour, Surface d...",4 900 000 DH,4900000.0,203.0,24137.93,,Ferme Bretonne (Hay Arraha),R4,,https://www.mubawab.ma/fr/a/7889981/terrain-r4-%C3%A0-la-vente-%C3%A0-ferme-bretonne-beaus%C3%A9jour-surface-de-203-m%C2%B2,"4 900 000 DH Terrain R4 à la vente à Ferme Bretonne Beauséjour, Surface d... Ferme Bretonne (Hay Arraha), Casablanca 203 m² Très bon choix pour ce terrain à vendre. Prix 4 950 000 DH. Présente une surface totale de 203 m². Quartier qui a subit une très forte évolution avec une offre de standing. Actuellement une villa habitable de plein pied avec dépendances sont édifiées sur le terrain. Terrain Zone immeuble en R4, façade de 8,5ml, exposition plein sud. Emplacement de choix en entrée d'impasse calme, résidentielle et sécurisée, sans vis a vis. Produit avec bon rend... Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Terrain à la vente à Nassim 1. Surface totale 377 m²,7 000 DH,7000.0,377.0,18.57,,,,,https://www.mubawab.ma/fr/a/8195158/terrain-%C3%A0-la-vente-%C3%A0-nassim-1-surface-totale-377-m%C2%B2,"7 000 DH Terrain à la vente à Nassim 1. Surface totale 377 m² Nassim 1, Casablanca 377 m² Belle affaire pour ce terrain à vendre. Prix 7 000 DH. Surface du bien : 377 m². Terrain à découvrir à Nassim 1, Casablanca Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Vente de terrain à Anfa dans une Belle Ruelle calle Surface...,30 000 000 DH,30000000.0,1252.0,23961.66,,Anfa,,,https://www.mubawab.ma/fr/a/7926563/vente-de-terrain-%C3%A0-anfa-dans-une-belle-ruelle-calle-surface-totale-1252-m%C2%B2,"30 000 000 DH Vente de terrain à Anfa dans une Belle Ruelle calle Surface... Anfa, Casablanca 1252 m² Réalisez vos projets avec ce terrain à vendre dans une ruelle calm derrière l’hôtel suisse Prix 30 000 000 DH. Superficie de 1252 m². Ce terrain est en vente à Anfa, Casablanca Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Lot de terrain pour villa Jumelée,2 630 000 DH,2630000.0,388.0,6778.35,,,R1,,https://www.mubawab.ma/fr/a/7422831/lot-de-terrain-pour-villa-jumel%C3%A9e,"2 630 000 DH Lot de terrain pour villa Jumelée Nassim 2, Casablanca 388 m² Lot de terrain pour villa idéalement situé dans le quartier Nassim 2,avec un entourage presque entièrement construit et un accès directe depuis la pénétrante d'Azbane. Constructible en R1 avec terrasse accessible et sous-sol. BUREAU DE VENTE DIRECT INTERMEDIAIRE S'ABSTENIR Contacter Appelez WhatsApp"
mubawab,terrain,vente,Casablanca,11,Lot de terrain pour villa jumelée Nassim 2,1 850 000 DH,1850000.0,253.0,7312.25,,Almaz,R1,,https://www.mubawab.ma/fr/a/7431367/lot-de-terrain-pour-villa-jumel%C3%A9e-nassim-2,"1 850 000 DH Lot de terrain pour villa jumelée Nassim 2 Almaz, Casablanca 253 m² Lot de terrain pour villa jumeléé d'une surface de 253 m² à 409 m² constructible en R1 avec terrasse accessible et sous sol. -Emplacement idéal prés de la pénétrante d'Azbane et la rocade sud-ouest -à Proximité de toutes les commodités (Mosquée, commerces, Ecoles ,facultés et écoles supérieurs) -Large choix de surfaces (253m² à 409m²) -Prix attractif -livraison immédiate Contacter Appelez WhatsApp"
